days_since_2011,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
443,1,2012,3,20,0,1,1,1,0.6,0.6061,0.64,0.2239,330
443,1,2012,3,21,0,1,1,1,0.6,0.6061,0.64,0.1642,223
443,1,2012,3,22,0,1,1,2,0.56,0.5303,0.73,0.1642,148
443,1,2012,3,23,0,1,1,2,0.56,0.5303,0.78,0.1343,54
444,1,2012,3,0,0,2,1,2,0.56,0.5303,0.78,0.0896,29
444,1,2012,3,1,0,2,1,1,0.54,0.5152,0.88,0.0,15
444,1,2012,3,2,0,2,1,1,0.54,0.5152,0.88,0.0896,10
444,1,2012,3,3,0,2,1,2,0.54,0.5152,0.88,0.0,3
444,1,2012,3,4,0,2,1,2,0.52,0.5,0.88,0.1343,6
444,1,2012,3,5,0,2,1,2,0.52,0.5,0.94,0.0,20
444,1,2012,3,6,0,2,1,2,0.52,0.5,0.94,0.1642,100
444,1,2012,3,7,0,2,1,3,0.52,0.5,0.94,0.2239,170
444,1,2012,3,8,0,2,1,2,0.52,0.5,0.88,0.1045,516
444,1,2012,3,9,0,2,1,2,0.54,0.5152,0.88,0.1642,325
444,1,2012,3,10,0,2,1,1,0.54,0.5152,0.88,0.194,163
444,1,2012,3,11,0,2,1,1,0.58,0.5455,0.83,0.1343,230
444,1,2012,3,12,0,2,1,1,0.6,0.5758,0.78,0.2537,261
444,1,2012,3,13,0,2,1,1,0.6,0.5758,0.78,0.194,284
444,1,2012,3,14,0,2,1,2,0.6,0.5909,0.73,0.1642,248
444,1,2012,3,15,0,2,1,2,0.62,0.6061,0.69,0.1045,244
444,1,2012,3,16,0,2,1,1,0.62,0.6061,0.66,0.2239,431
444,1,2012,3,17,0,2,1,1,0.6,0.5909,0.73,0.194,750
444,1,2012,3,18,0,2,1,1,0.6,0.5909,0.69,0.2537,801
444,1,2012,3,19,0,2,1,1,0.58,0.5455,0.73,0.1343,555
444,1,2012,3,20,0,2,1,1,0.58,0.5455,0.68,0.0896,377
444,1,2012,3,21,0,2,1,1,0.56,0.5303,0.73,0.0,277
444,1,2012,3,22,0,2,1,1,0.54,0.5152,0.77,0.0,188
444,1,2012,3,23,0,2,1,1,0.52,0.5,0.83,0.0,90
445,2,2012,3,0,0,3,1,1,0.52,0.5,0.88,0.0,33
445,2,2012,3,1,0,3,1,1,0.52,0.5,0.83,0.0896,26
445,2,2012,3,2,0,3,1,1,0.5,0.4848,0.88,0.1343,10
445,2,2012,3,3,0,3,1,2,0.5,0.4848,0.88,0.194,8
445,2,2012,3,4,0,3,1,2,0.5,0.4848,0.88,0.1343,4
445,2,2012,3,5,0,3,1,2,0.5,0.4848,0.88,0.1343,39
445,2,2012,3,6,0,3,1,2,0.48,0.4697,0.94,0.2239,149
445,2,2012,3,7,0,3,1,3,0.48,0.4697,0.94,0.194,372
445,2,2012,3,8,0,3,1,3,0.48,0.4697,0.94,0.1045,535
445,2,2012,3,9,0,3,1,2,0.5,0.4848,0.88,0.1642,293
445,2,2012,3,10,0,3,1,2,0.52,0.5,0.83,0.1642,154
445,2,2012,3,11,0,3,1,2,0.52,0.5,0.83,0.1642,192
445,2,2012,3,12,0,3,1,2,0.54,0.5152,0.77,0.0,229
445,2,2012,3,13,0,3,1,2,0.54,0.5152,0.83,0.0,303
445,2,2012,3,14,0,3,1,2,0.56,0.5303,0.78,0.0,225
445,2,2012,3,15,0,3,1,2,0.56,0.5303,0.78,0.0,243
445,2,2012,3,16,0,3,1,1,0.58,0.5455,0.73,0.0,378
445,2,2012,3,17,0,3,1,1,0.6,0.5909,0.69,0.0896,729
445,2,2012,3,18,0,3,1,1,0.6,0.5909,0.69,0.0,779
445,2,2012,3,19,0,3,1,1,0.6,0.6061,0.64,0.0,582
445,2,2012,3,20,0,3,1,1,0.56,0.5303,0.78,0.0896,374
445,2,2012,3,21,0,3,1,1,0.54,0.5152,0.83,0.1045,251
445,2,2012,3,22,0,3,1,1,0.52,0.5,0.83,0.1642,197
445,2,2012,3,23,0,3,1,1,0.54,0.5152,0.77,0.0,125
446,2,2012,3,0,0,4,1,1,0.52,0.5,0.83,0.0896,41
446,2,2012,3,1,0,4,1,1,0.52,0.5,0.83,0.0896,30
446,2,2012,3,2,0,4,1,1,0.52,0.5,0.83,0.0896,6
446,2,2012,3,3,0,4,1,1,0.52,0.5,0.83,0.0896,7
446,2,2012,3,4,0,4,1,2,0.48,0.4697,1.0,0.0896,6
446,2,2012,3,5,0,4,1,2,0.48,0.4697,1.0,0.0896,34
446,2,2012,3,6,0,4,1,2,0.48,0.4697,1.0,0.0896,136
446,2,2012,3,7,0,4,1,2,0.48,0.4697,1.0,0.0896,361
446,2,2012,3,8,0,4,1,2,0.5,0.4848,0.94,0.0896,649
446,2,2012,3,9,0,4,1,2,0.5,0.4848,0.94,0.0896,318
446,2,2012,3,10,0,4,1,2,0.5,0.4848,1.0,0.0896,142
446,2,2012,3,11,0,4,1,2,0.52,0.5,0.94,0.0,219
446,2,2012,3,12,0,4,1,2,0.54,0.5152,0.88,0.194,272
446,2,2012,3,13,0,4,1,1,0.58,0.5455,0.78,0.0896,298
446,2,2012,3,14,0,4,1,1,0.6,0.5909,0.73,0.1045,257
446,2,2012,3,15,0,4,1,1,0.62,0.6061,0.69,0.194,304
446,2,2012,3,16,0,4,1,1,0.64,0.6061,0.65,0.194,425
446,2,2012,3,17,0,4,1,1,0.66,0.6212,0.65,0.1642,810
446,2,2012,3,18,0,4,1,1,0.66,0.6212,0.65,0.1642,801
446,2,2012,3,19,0,4,1,1,0.66,0.6212,0.61,0.0,586
446,2,2012,3,20,0,4,1,1,0.62,0.5909,0.73,0.2836,424
446,2,2012,3,21,0,4,1,1,0.58,0.5455,0.78,0.1642,374
446,2,2012,3,22,0,4,1,1,0.56,0.5303,0.83,0.194,220
446,2,2012,3,23,0,4,1,1,0.56,0.5303,0.83,0.0896,151
447,2,2012,3,0,0,5,1,1,0.56,0.5303,0.83,0.0,95
447,2,2012,3,1,0,5,1,1,0.54,0.5152,0.88,0.0,50
447,2,2012,3,2,0,5,1,1,0.54,0.5152,0.88,0.0896,32
447,2,2012,3,3,0,5,1,1,0.52,0.5,0.88,0.1045,10
447,2,2012,3,4,0,5,1,2,0.5,0.4848,0.94,0.1045,3
447,2,2012,3,5,0,5,1,2,0.5,0.4848,0.94,0.0,34
447,2,2012,3,6,0,5,1,2,0.5,0.4848,0.88,0.0,116
447,2,2012,3,7,0,5,1,2,0.5,0.4848,0.93,0.1343,346
447,2,2012,3,8,0,5,1,2,0.5,0.4848,0.94,0.1343,662
447,2,2012,3,9,0,5,1,2,0.52,0.5,0.9,0.0896,380
447,2,2012,3,10,0,5,1,2,0.56,0.5303,0.88,0.1045,275
447,2,2012,3,11,0,5,1,2,0.62,0.5909,0.73,0.1045,318
447,2,2012,3,12,0,5,1,2,0.66,0.6212,0.61,0.2239,471
447,2,2012,3,13,0,5,1,2,0.7,0.6515,0.48,0.0,428
447,2,2012,3,14,0,5,1,2,0.72,0.6515,0.42,0.1045,432
447,2,2012,3,15,0,5,1,2,0.72,0.6515,0.42,0.1343,472
447,2,2012,3,16,0,5,1,2,0.72,0.6515,0.42,0.1642,589
447,2,2012,3,17,0,5,1,2,0.72,0.6515,0.42,0.1642,957
447,2,2012,3,18,0,5,1,1,0.7,0.6364,0.45,0.1642,830
447,2,2012,3,19,0,5,1,1,0.66,0.6212,0.5,0.194,686
447,2,2012,3,20,0,5,1,1,0.66,0.6212,0.47,0.1343,445
447,2,2012,3,21,0,5,1,1,0.62,0.6212,0.53,0.1045,284
447,2,2012,3,22,0,5,1,1,0.6,0.6061,0.64,0.2836,271
447,2,2012,3,23,0,5,1,1,0.6,0.5909,0.69,0.2537,176
448,2,2012,3,0,0,6,0,1,0.58,0.5455,0.68,0.0,156
448,2,2012,3,1,0,6,0,1,0.56,0.5303,0.73,0.0896,128
448,2,2012,3,2,0,6,0,1,0.54,0.5152,0.77,0.1045,69
448,2,2012,3,3,0,6,0,1,0.54,0.5152,0.77,0.1045,32
448,2,2012,3,4,0,6,0,1,0.52,0.5,0.83,0.0896,7
448,2,2012,3,5,0,6,0,2,0.52,0.5,0.83,0.1642,4
448,2,2012,3,6,0,6,0,2,0.52,0.5,0.83,0.1642,28
448,2,2012,3,7,0,6,0,2,0.5,0.4848,0.88,0.1343,70
448,2,2012,3,8,0,6,0,2,0.5,0.4848,0.94,0.194,154
448,2,2012,3,9,0,6,0,2,0.52,0.5,0.83,0.1343,249
448,2,2012,3,10,0,6,0,2,0.52,0.5,0.88,0.194,345
448,2,2012,3,11,0,6,0,2,0.5,0.4848,0.94,0.194,273
448,2,2012,3,12,0,6,0,3,0.52,0.5,0.94,0.2239,183
448,2,2012,3,13,0,6,0,3,0.52,0.5,0.94,0.2537,196
448,2,2012,3,14,0,6,0,3,0.52,0.5,0.88,0.3582,223
448,2,2012,3,15,0,6,0,3,0.5,0.4848,0.94,0.4179,290
448,2,2012,3,16,0,6,0,3,0.5,0.4848,0.94,0.2985,177
448,2,2012,3,17,0,6,0,3,0.5,0.4848,0.88,0.2239,115
448,2,2012,3,18,0,6,0,3,0.46,0.4545,0.94,0.2239,137
448,2,2012,3,19,0,6,0,3,0.46,0.4545,0.94,0.1343,133
448,2,2012,3,20,0,6,0,3,0.44,0.4394,1.0,0.194,111
448,2,2012,3,21,0,6,0,3,0.44,0.4394,1.0,0.194,104
448,2,2012,3,22,0,6,0,3,0.44,0.4394,1.0,0.2537,83
448,2,2012,3,23,0,6,0,2,0.44,0.4394,0.94,0.2836,105
449,2,2012,3,0,0,0,0,2,0.44,0.4394,0.94,0.2836,80
449,2,2012,3,1,0,0,0,2,0.42,0.4242,1.0,0.2537,89
449,2,2012,3,2,0,0,0,3,0.42,0.4242,1.0,0.2985,35
449,2,2012,3,3,0,0,0,3,0.42,0.4242,0.94,0.2985,18
449,2,2012,3,4,0,0,0,2,0.42,0.4242,0.94,0.3284,8
449,2,2012,3,5,0,0,0,2,0.4,0.4091,1.0,0.2537,6
449,2,2012,3,6,0,0,0,2,0.4,0.4091,1.0,0.2537,18
449,2,2012,3,7,0,0,0,2,0.4,0.4091,0.94,0.3284,39
449,2,2012,3,8,0,0,0,2,0.4,0.4091,0.94,0.3284,89
449,2,2012,3,9,0,0,0,2,0.4,0.4091,0.94,0.2537,118
449,2,2012,3,10,0,0,0,2,0.4,0.4091,0.87,0.3284,250
449,2,2012,3,11,0,0,0,2,0.4,0.4091,0.94,0.2537,323
449,2,2012,3,12,0,0,0,2,0.4,0.4091,0.94,0.2239,360
449,2,2012,3,13,0,0,0,2,0.42,0.4242,0.88,0.1642,367
449,2,2012,3,14,0,0,0,2,0.44,0.4394,0.88,0.1642,414
449,2,2012,3,15,0,0,0,2,0.44,0.4394,0.88,0.194,421
449,2,2012,3,16,0,0,0,1,0.48,0.4697,0.77,0.0,492
449,2,2012,3,17,0,0,0,1,0.5,0.4848,0.72,0.0896,419
449,2,2012,3,18,0,0,0,1,0.5,0.4848,0.72,0.0896,491
449,2,2012,3,19,0,0,0,1,0.5,0.4848,0.72,0.2537,375
449,2,2012,3,20,0,0,0,1,0.48,0.4697,0.77,0.2239,259
449,2,2012,3,21,0,0,0,1,0.48,0.4697,0.77,0.1642,149
449,2,2012,3,22,0,0,0,1,0.46,0.4545,0.82,0.1343,111
449,2,2012,3,23,0,0,0,1,0.48,0.4697,0.82,0.1343,65
450,2,2012,3,0,0,1,1,2,0.48,0.4697,0.82,0.1642,33
450,2,2012,3,1,0,1,1,1,0.48,0.4697,0.82,0.2537,28
450,2,2012,3,2,0,1,1,1,0.46,0.4545,0.88,0.2239,20
450,2,2012,3,3,0,1,1,1,0.46,0.4545,0.82,0.194,1
450,2,2012,3,4,0,1,1,1,0.44,0.4394,0.82,0.1642,4
450,2,2012,3,5,0,1,1,1,0.44,0.4394,0.77,0.1642,36
450,2,2012,3,6,0,1,1,1,0.42,0.4242,0.82,0.194,117
450,2,2012,3,7,0,1,1,1,0.44,0.4394,0.72,0.194,370
450,2,2012,3,8,0,1,1,1,0.44,0.4394,0.62,0.2239,657
450,2,2012,3,9,0,1,1,1,0.46,0.4545,0.47,0.2836,282
450,2,2012,3,10,0,1,1,1,0.5,0.4848,0.36,0.5821,153
450,2,2012,3,11,0,1,1,1,0.48,0.4697,0.31,0.5821,178
450,2,2012,3,12,0,1,1,1,0.48,0.4697,0.33,0.5224,279
450,2,2012,3,13,0,1,1,1,0.48,0.4697,0.29,0.6866,301
450,2,2012,3,14,0,1,1,1,0.48,0.4697,0.33,0.4478,217
450,2,2012,3,15,0,1,1,1,0.48,0.4697,0.29,0.6119,223
450,2,2012,3,16,0,1,1,1,0.48,0.4697,0.25,0.6418,305
450,2,2012,3,17,0,1,1,1,0.46,0.4545,0.24,0.4478,664
450,2,2012,3,18,0,1,1,1,0.44,0.4394,0.26,0.4478,684
450,2,2012,3,19,0,1,1,1,0.42,0.4242,0.24,0.3582,458
450,2,2012,3,20,0,1,1,1,0.4,0.4091,0.26,0.5224,221
450,2,2012,3,21,0,1,1,1,0.38,0.3939,0.25,0.4925,186
450,2,2012,3,22,0,1,1,1,0.36,0.3333,0.25,0.3582,93
450,2,2012,3,23,0,1,1,1,0.34,0.2879,0.25,0.5224,48
451,2,2012,3,0,0,2,1,1,0.32,0.2879,0.26,0.5224,10
451,2,2012,3,1,0,2,1,1,0.3,0.2727,0.26,0.4627,5
451,2,2012,3,2,0,2,1,1,0.26,0.2273,0.3,0.2985,7
451,2,2012,3,3,0,2,1,1,0.26,0.2273,0.3,0.3284,4
451,2,2012,3,4,0,2,1,1,0.24,0.2121,0.32,0.3582,3
451,2,2012,3,5,0,2,1,1,0.22,0.2121,0.37,0.2836,17
451,2,2012,3,6,0,2,1,1,0.22,0.2273,0.37,0.194,101
451,2,2012,3,7,0,2,1,1,0.22,0.2273,0.37,0.194,286
451,2,2012,3,8,0,2,1,1,0.22,0.2121,0.37,0.2985,581
451,2,2012,3,9,0,2,1,1,0.24,0.2273,0.38,0.194,267
451,2,2012,3,10,0,2,1,1,0.26,0.2576,0.35,0.2239,138
451,2,2012,3,11,0,2,1,1,0.3,0.303,0.31,0.1642,175
451,2,2012,3,12,0,2,1,1,0.32,0.3182,0.31,0.1642,220
451,2,2012,3,13,0,2,1,1,0.36,0.3485,0.27,0.0,211
451,2,2012,3,14,0,2,1,1,0.4,0.4091,0.24,0.1343,184
451,2,2012,3,15,0,2,1,1,0.42,0.4242,0.2,0.0,200
451,2,2012,3,16,0,2,1,1,0.42,0.4242,0.2,0.0,305
451,2,2012,3,17,0,2,1,1,0.44,0.4394,0.16,0.0,614
451,2,2012,3,18,0,2,1,1,0.42,0.4242,0.17,0.0896,644
451,2,2012,3,19,0,2,1,1,0.42,0.4242,0.17,0.0,417
451,2,2012,3,20,0,2,1,1,0.42,0.4242,0.17,0.0896,294
451,2,2012,3,21,0,2,1,1,0.36,0.3485,0.37,0.1642,221
451,2,2012,3,22,0,2,1,1,0.36,0.3485,0.37,0.1343,134
451,2,2012,3,23,0,2,1,1,0.36,0.3485,0.37,0.194,64
452,2,2012,3,0,0,3,1,1,0.36,0.3333,0.4,0.2836,30
452,2,2012,3,1,0,3,1,1,0.36,0.3333,0.46,0.2985,8
452,2,2012,3,2,0,3,1,1,0.34,0.303,0.49,0.2985,3
452,2,2012,3,3,0,3,1,1,0.34,0.303,0.42,0.3284,5
452,2,2012,3,4,0,3,1,1,0.36,0.3333,0.43,0.2985,1
452,2,2012,3,5,0,3,1,1,0.36,0.3333,0.43,0.2985,40
452,2,2012,3,6,0,3,1,1,0.36,0.3333,0.46,0.3582,115
452,2,2012,3,7,0,3,1,1,0.36,0.3333,0.46,0.3284,358
452,2,2012,3,8,0,3,1,1,0.38,0.3939,0.46,0.3582,658
452,2,2012,3,9,0,3,1,1,0.4,0.4091,0.43,0.4478,314
452,2,2012,3,10,0,3,1,1,0.46,0.4545,0.41,0.4179,173
452,2,2012,3,11,0,3,1,1,0.5,0.4848,0.42,0.3881,222
452,2,2012,3,12,0,3,1,2,0.54,0.5152,0.39,0.3582,268
452,2,2012,3,13,0,3,1,1,0.56,0.5303,0.43,0.3284,273
452,2,2012,3,14,0,3,1,1,0.62,0.6212,0.38,0.3582,221
452,2,2012,3,15,0,3,1,2,0.62,0.6212,0.41,0.2985,199
452,2,2012,3,16,0,3,1,3,0.62,0.6212,0.43,0.0896,221
452,2,2012,3,17,0,3,1,1,0.6,0.6061,0.6,0.2239,604
452,2,2012,3,18,0,3,1,1,0.6,0.6061,0.6,0.2239,641
452,2,2012,3,19,0,3,1,1,0.6,0.6212,0.56,0.194,456
452,2,2012,3,20,0,3,1,1,0.6,0.6212,0.56,0.2985,362
452,2,2012,3,21,0,3,1,1,0.58,0.5455,0.6,0.2537,261
452,2,2012,3,22,0,3,1,1,0.56,0.5303,0.64,0.1343,172
452,2,2012,3,23,0,3,1,1,0.54,0.5152,0.68,0.1343,93
453,2,2012,3,0,0,4,1,1,0.54,0.5152,0.68,0.194,48
453,2,2012,3,1,0,4,1,1,0.56,0.5303,0.6,0.1343,33
453,2,2012,3,2,0,4,1,1,0.6,0.6061,0.28,0.2985,6
453,2,2012,3,3,0,4,1,1,0.58,0.5455,0.28,0.2537,5
453,2,2012,3,4,0,4,1,1,0.52,0.5,0.36,0.2537,9
453,2,2012,3,5,0,4,1,1,0.5,0.4848,0.45,0.2239,32
453,2,2012,3,6,0,4,1,1,0.46,0.4545,0.59,0.2537,117
453,2,2012,3,7,0,4,1,1,0.46,0.4545,0.51,0.3582,367
453,2,2012,3,8,0,4,1,1,0.46,0.4545,0.47,0.4179,654
453,2,2012,3,9,0,4,1,1,0.48,0.4697,0.48,0.4179,321
453,2,2012,3,10,0,4,1,1,0.46,0.4545,0.47,0.4478,166
453,2,2012,3,11,0,4,1,1,0.5,0.4848,0.45,0.4179,220
453,2,2012,3,12,0,4,1,1,0.5,0.4848,0.42,0.4925,292
453,2,2012,3,13,0,4,1,1,0.46,0.4545,0.44,0.3284,273
453,2,2012,3,14,0,4,1,1,0.5,0.4848,0.42,0.3582,238
453,2,2012,3,15,0,4,1,1,0.52,0.5,0.39,0.3582,307
453,2,2012,3,16,0,4,1,1,0.52,0.5,0.36,0.3284,388
453,2,2012,3,17,0,4,1,1,0.52,0.5,0.38,0.3881,703
453,2,2012,3,18,0,4,1,1,0.5,0.4848,0.39,0.2985,681
453,2,2012,3,19,0,4,1,1,0.48,0.4697,0.39,0.2836,468
453,2,2012,3,20,0,4,1,1,0.46,0.4545,0.38,0.2985,335
453,2,2012,3,21,0,4,1,1,0.44,0.4394,0.44,0.2836,224
453,2,2012,3,22,0,4,1,1,0.42,0.4242,0.44,0.2836,152
453,2,2012,3,23,0,4,1,1,0.42,0.4242,0.47,0.2985,94
454,2,2012,3,0,0,5,1,1,0.4,0.4091,0.47,0.2985,59
454,2,2012,3,1,0,5,1,1,0.38,0.3939,0.5,0.2836,27
454,2,2012,3,2,0,5,1,1,0.36,0.3333,0.53,0.2985,7
454,2,2012,3,3,0,5,1,1,0.34,0.3333,0.61,0.1343,7
454,2,2012,3,4,0,5,1,1,0.34,0.3485,0.53,0.0896,2
454,2,2012,3,5,0,5,1,1,0.32,0.3333,0.61,0.0896,26
454,2,2012,3,6,0,5,1,1,0.32,0.3333,0.57,0.1343,86
454,2,2012,3,7,0,5,1,1,0.32,0.3182,0.57,0.1642,289
454,2,2012,3,8,0,5,1,1,0.32,0.3182,0.66,0.1642,593
454,2,2012,3,9,0,5,1,1,0.34,0.3333,0.57,0.1642,321
454,2,2012,3,10,0,5,1,2,0.36,0.3636,0.57,0.1045,187
454,2,2012,3,11,0,5,1,2,0.36,0.3788,0.53,0.0,201
454,2,2012,3,12,0,5,1,2,0.38,0.3939,0.54,0.0,270
454,2,2012,3,13,0,5,1,3,0.4,0.4091,0.5,0.0,242
454,2,2012,3,14,0,5,1,3,0.4,0.4091,0.54,0.0,229
454,2,2012,3,15,0,5,1,3,0.42,0.4242,0.54,0.0,280
454,2,2012,3,16,0,5,1,3,0.4,0.4091,0.62,0.2836,367
454,2,2012,3,17,0,5,1,2,0.4,0.4091,0.62,0.2239,606
454,2,2012,3,18,0,5,1,1,0.42,0.4242,0.54,0.194,560
454,2,2012,3,19,0,5,1,1,0.4,0.4091,0.62,0.2239,395
454,2,2012,3,20,0,5,1,1,0.4,0.4091,0.62,0.1642,209
454,2,2012,3,21,0,5,1,1,0.38,0.3939,0.66,0.1343,220
454,2,2012,3,22,0,5,1,1,0.36,0.3485,0.71,0.1642,153
454,2,2012,3,23,0,5,1,1,0.36,0.3788,0.71,0.0,123
455,2,2012,3,0,0,6,0,1,0.38,0.3939,0.82,0.194,92
455,2,2012,3,1,0,6,0,2,0.4,0.4091,0.76,0.194,82
455,2,2012,3,2,0,6,0,2,0.42,0.4242,0.77,0.2537,69
455,2,2012,3,3,0,6,0,1,0.4,0.4091,0.82,0.2537,31
455,2,2012,3,4,0,6,0,1,0.42,0.4242,0.77,0.4179,8
455,2,2012,3,5,0,6,0,1,0.4,0.4091,0.82,0.2239,5
455,2,2012,3,6,0,6,0,2,0.36,0.3485,0.87,0.1642,23
455,2,2012,3,7,0,6,0,2,0.36,0.3485,0.87,0.1642,44
455,2,2012,3,8,0,6,0,2,0.36,0.3485,0.87,0.194,145
455,2,2012,3,9,0,6,0,2,0.4,0.4091,0.76,0.194,223
455,2,2012,3,10,0,6,0,2,0.4,0.4091,0.76,0.1343,313
455,2,2012,3,11,0,6,0,1,0.46,0.4545,0.72,0.1343,463
455,2,2012,3,12,0,6,0,1,0.48,0.4697,0.67,0.0,621
455,2,2012,3,13,0,6,0,1,0.54,0.5152,0.6,0.1343,638
455,2,2012,3,14,0,6,0,2,0.5,0.4848,0.63,0.2537,551
455,2,2012,3,15,0,6,0,2,0.52,0.5,0.59,0.2836,605
455,2,2012,3,16,0,6,0,2,0.5,0.4848,0.63,0.2985,535
455,2,2012,3,17,0,6,0,1,0.48,0.4697,0.67,0.4179,543
455,2,2012,3,18,0,6,0,2,0.44,0.4394,0.72,0.4627,341
455,2,2012,3,19,0,6,0,1,0.42,0.4242,0.71,0.4478,284
455,2,2012,3,20,0,6,0,2,0.4,0.4091,0.71,0.3284,208
455,2,2012,3,21,0,6,0,2,0.4,0.4091,0.71,0.3284,143
455,2,2012,3,22,0,6,0,2,0.38,0.3939,0.71,0.2537,156
455,2,2012,3,23,0,6,0,2,0.36,0.3333,0.76,0.2836,112
456,2,2012,4,0,0,0,0,2,0.36,0.3333,0.76,0.2537,67
456,2,2012,4,1,0,0,0,2,0.36,0.3485,0.76,0.1642,62
456,2,2012,4,2,0,0,0,2,0.36,0.3485,0.76,0.1642,81
456,2,2012,4,3,0,0,0,2,0.34,0.3333,0.81,0.1343,25
456,2,2012,4,4,0,0,0,2,0.34,0.3485,0.81,0.0896,12
456,2,2012,4,5,0,0,0,2,0.34,0.3485,0.81,0.0896,18
456,2,2012,4,6,0,0,0,2,0.36,0.3485,0.76,0.1343,97
456,2,2012,4,7,0,0,0,2,0.36,0.3485,0.71,0.1343,84
456,2,2012,4,8,0,0,0,2,0.36,0.3636,0.76,0.0896,125
456,2,2012,4,9,0,0,0,2,0.36,0.3485,0.81,0.1343,275
456,2,2012,4,10,0,0,0,2,0.4,0.4091,0.71,0.1045,360
456,2,2012,4,11,0,0,0,2,0.4,0.4091,0.71,0.194,451
456,2,2012,4,12,0,0,0,2,0.42,0.4242,0.67,0.2239,445
456,2,2012,4,13,0,0,0,2,0.44,0.4394,0.62,0.194,464
456,2,2012,4,14,0,0,0,2,0.48,0.4697,0.55,0.2239,561
456,2,2012,4,15,0,0,0,1,0.5,0.4848,0.55,0.2537,573
456,2,2012,4,16,0,0,0,1,0.52,0.5,0.52,0.2537,511
456,2,2012,4,17,0,0,0,1,0.52,0.5,0.55,0.2836,555
456,2,2012,4,18,0,0,0,1,0.52,0.5,0.52,0.2985,432
456,2,2012,4,19,0,0,0,1,0.52,0.5,0.55,0.2239,346
456,2,2012,4,20,0,0,0,2,0.5,0.4848,0.59,0.2239,232
456,2,2012,4,21,0,0,0,2,0.5,0.4848,0.59,0.1642,134
456,2,2012,4,22,0,0,0,3,0.5,0.4848,0.63,0.1045,68
456,2,2012,4,23,0,0,0,3,0.46,0.4545,0.72,0.0,63
457,2,2012,4,0,0,1,1,3,0.44,0.4394,0.82,0.1045,17
457,2,2012,4,1,0,1,1,3,0.42,0.4242,0.88,0.0896,5
457,2,2012,4,2,0,1,1,3,0.44,0.4394,0.94,0.1343,5
457,2,2012,4,4,0,1,1,1,0.4,0.4091,0.76,0.4925,4
457,2,2012,4,5,0,1,1,1,0.4,0.4091,0.76,0.4925,24
457,2,2012,4,6,0,1,1,1,0.36,0.3182,0.71,0.4627,110
457,2,2012,4,7,0,1,1,1,0.34,0.303,0.66,0.3881,306
457,2,2012,4,8,0,1,1,1,0.36,0.3333,0.57,0.3284,589
457,2,2012,4,9,0,1,1,1,0.38,0.3939,0.54,0.3582,317
457,2,2012,4,10,0,1,1,1,0.4,0.4091,0.5,0.5224,204
457,2,2012,4,11,0,1,1,1,0.42,0.4242,0.47,0.4478,209
457,2,2012,4,12,0,1,1,1,0.44,0.4394,0.44,0.4478,281
457,2,2012,4,13,0,1,1,1,0.46,0.4545,0.36,0.2985,281
457,2,2012,4,14,0,1,1,1,0.46,0.4545,0.31,0.4179,268
457,2,2012,4,15,0,1,1,1,0.48,0.4697,0.33,0.4179,324
457,2,2012,4,16,0,1,1,1,0.5,0.4848,0.34,0.3284,395
457,2,2012,4,17,0,1,1,1,0.5,0.4848,0.29,0.2836,729
457,2,2012,4,18,0,1,1,1,0.5,0.4848,0.27,0.2537,618
457,2,2012,4,19,0,1,1,1,0.5,0.4848,0.27,0.2537,494
457,2,2012,4,20,0,1,1,1,0.46,0.4545,0.31,0.1642,329
457,2,2012,4,21,0,1,1,1,0.46,0.4545,0.28,0.1343,238
457,2,2012,4,22,0,1,1,1,0.42,0.4242,0.44,0.194,123
457,2,2012,4,23,0,1,1,1,0.44,0.4394,0.35,0.1642,66
458,2,2012,4,0,0,2,1,1,0.4,0.4091,0.43,0.1343,33
458,2,2012,4,1,0,2,1,1,0.38,0.3939,0.46,0.2239,11
458,2,2012,4,2,0,2,1,1,0.36,0.3485,0.53,0.1642,5
458,2,2012,4,3,0,2,1,1,0.38,0.3939,0.46,0.0,3
458,2,2012,4,4,0,2,1,1,0.32,0.3333,0.66,0.0896,1
458,2,2012,4,5,0,2,1,1,0.32,0.3333,0.66,0.0896,27
458,2,2012,4,6,0,2,1,1,0.3,0.3182,0.61,0.0896,100
458,2,2012,4,7,0,2,1,1,0.32,0.3333,0.66,0.0896,341
458,2,2012,4,8,0,2,1,1,0.34,0.3636,0.57,0.0,604
458,2,2012,4,9,0,2,1,1,0.42,0.4242,0.38,0.0896,408
458,2,2012,4,10,0,2,1,1,0.44,0.4394,0.33,0.0,219
458,2,2012,4,11,0,2,1,1,0.48,0.4697,0.23,0.0,258
458,2,2012,4,12,0,2,1,1,0.52,0.5,0.25,0.0,331
458,2,2012,4,13,0,2,1,1,0.56,0.5303,0.19,0.2537,345
458,2,2012,4,14,0,2,1,1,0.56,0.5303,0.21,0.2239,311
458,2,2012,4,15,0,2,1,1,0.6,0.5909,0.2,0.194,316
458,2,2012,4,16,0,2,1,1,0.62,0.6061,0.21,0.1642,485
458,2,2012,4,17,0,2,1,1,0.62,0.6061,0.17,0.194,757
458,2,2012,4,18,0,2,1,1,0.6,0.6061,0.26,0.1642,800
458,2,2012,4,19,0,2,1,1,0.56,0.5303,0.26,0.1045,558
458,2,2012,4,20,0,2,1,1,0.56,0.5303,0.24,0.1343,379
